area_name,area_code,date,new_cases,total_cases
Croydon,E09000008,06/06/2020,2,1819
Croydon,E09000008,07/06/2020,1,1820
Croydon,E09000008,08/06/2020,2,1822
Croydon,E09000008,09/06/2020,3,1825
Croydon,E09000008,10/06/2020,0,1825
Croydon,E09000008,11/06/2020,3,1828
Croydon,E09000008,12/06/2020,0,1828
Croydon,E09000008,13/06/2020,0,1828
Croydon,E09000008,14/06/2020,1,1829
Croydon,E09000008,15/06/2020,0,1829
Croydon,E09000008,16/06/2020,0,1829
Croydon,E09000008,17/06/2020,1,1830
Croydon,E09000008,18/06/2020,2,1832
Croydon,E09000008,19/06/2020,0,1832
Croydon,E09000008,20/06/2020,2,1834
Croydon,E09000008,21/06/2020,1,1835
Croydon,E09000008,22/06/2020,1,1836
Croydon,E09000008,23/06/2020,1,1837
Croydon,E09000008,24/06/2020,4,1841
Croydon,E09000008,25/06/2020,2,1843
Croydon,E09000008,26/06/2020,3,1846
Croydon,E09000008,27/06/2020,0,1846
Croydon,E09000008,28/06/2020,0,1846
Croydon,E09000008,29/06/2020,0,1846
Croydon,E09000008,30/06/2020,2,1848
Croydon,E09000008,01/07/2020,0,1848
Croydon,E09000008,02/07/2020,1,1849
Croydon,E09000008,03/07/2020,1,1850
Croydon,E09000008,04/07/2020,0,1850
Croydon,E09000008,05/07/2020,2,1852
Croydon,E09000008,06/07/2020,7,1859
Croydon,E09000008,07/07/2020,0,1859
Croydon,E09000008,08/07/2020,1,1860
Croydon,E09000008,09/07/2020,2,1862
Croydon,E09000008,10/07/2020,1,1863
Croydon,E09000008,11/07/2020,1,1864
Croydon,E09000008,12/07/2020,1,1865
Croydon,E09000008,13/07/2020,0,1865
Croydon,E09000008,14/07/2020,1,1866
Croydon,E09000008,15/07/2020,2,1868
Croydon,E09000008,16/07/2020,2,1870
Croydon,E09000008,17/07/2020,1,1871
Croydon,E09000008,18/07/2020,0,1871
Croydon,E09000008,19/07/2020,1,1872
Croydon,E09000008,20/07/2020,2,1874
Croydon,E09000008,21/07/2020,1,1875
Croydon,E09000008,22/07/2020,3,1878
Croydon,E09000008,23/07/2020,0,1878
Croydon,E09000008,24/07/2020,1,1879
Croydon,E09000008,25/07/2020,2,1881
Croydon,E09000008,26/07/2020,2,1883
Croydon,E09000008,27/07/2020,4,1887
Croydon,E09000008,28/07/2020,2,1889
Croydon,E09000008,29/07/2020,3,1892
Croydon,E09000008,30/07/2020,2,1894
Croydon,E09000008,31/07/2020,0,1894
Croydon,E09000008,01/08/2020,0,1894
Croydon,E09000008,02/08/2020,0,1894
Croydon,E09000008,03/08/2020,4,1898
Croydon,E09000008,04/08/2020,3,1901
Croydon,E09000008,05/08/2020,1,1902
Croydon,E09000008,06/08/2020,0,1902
Croydon,E09000008,07/08/2020,5,1907
Croydon,E09000008,08/08/2020,2,1909
Croydon,E09000008,09/08/2020,1,1910
Croydon,E09000008,10/08/2020,4,1914
Croydon,E09000008,11/08/2020,2,1916
Croydon,E09000008,12/08/2020,5,1921
Croydon,E09000008,13/08/2020,2,1923
Croydon,E09000008,14/08/2020,4,1927
Croydon,E09000008,15/08/2020,0,1927
Croydon,E09000008,16/08/2020,2,1929
Croydon,E09000008,17/08/2020,11,1940
Croydon,E09000008,18/08/2020,6,1946
Croydon,E09000008,19/08/2020,4,1950
Croydon,E09000008,20/08/2020,6,1956
Croydon,E09000008,21/08/2020,2,1958
Croydon,E09000008,22/08/2020,1,1959
Croydon,E09000008,23/08/2020,2,1961
Croydon,E09000008,24/08/2020,13,1974
Croydon,E09000008,25/08/2020,4,1978
Croydon,E09000008,26/08/2020,3,1981
Croydon,E09000008,27/08/2020,5,1986
Croydon,E09000008,28/08/2020,7,1993
Croydon,E09000008,29/08/2020,5,1998
Croydon,E09000008,30/08/2020,4,2002
Croydon,E09000008,31/08/2020,9,2011
Croydon,E09000008,01/09/2020,13,2024
Croydon,E09000008,02/09/2020,20,2044
Croydon,E09000008,03/09/2020,10,2054
Croydon,E09000008,04/09/2020,15,2069
Croydon,E09000008,05/09/2020,7,2076
Croydon,E09000008,06/09/2020,5,2081
Croydon,E09000008,07/09/2020,11,2092
Croydon,E09000008,08/09/2020,17,2109
Croydon,E09000008,09/09/2020,8,2117
Croydon,E09000008,10/09/2020,12,2129
Croydon,E09000008,11/09/2020,6,2135
Croydon,E09000008,12/09/2020,3,2138
Croydon,E09000008,13/09/2020,4,2142
Croydon,E09000008,14/09/2020,6,2148
Croydon,E09000008,15/09/2020,7,2155
Croydon,E09000008,16/09/2020,8,2163
Croydon,E09000008,17/09/2020,9,2172
Croydon,E09000008,18/09/2020,18,2190
Croydon,E09000008,19/09/2020,5,2195
Croydon,E09000008,20/09/2020,6,2201
Croydon,E09000008,21/09/2020,12,2213
Croydon,E09000008,22/09/2020,12,2225
Croydon,E09000008,23/09/2020,13,2238
Croydon,E09000008,24/09/2020,21,2259
Croydon,E09000008,25/09/2020,23,2282
Croydon,E09000008,26/09/2020,23,2305
Croydon,E09000008,27/09/2020,23,2328
Croydon,E09000008,28/09/2020,27,2355
Croydon,E09000008,29/09/2020,28,2383
Croydon,E09000008,30/09/2020,50,2433
Croydon,E09000008,01/10/2020,30,2463
Croydon,E09000008,02/10/2020,44,2507
Croydon,E09000008,03/10/2020,23,2530
Croydon,E09000008,04/10/2020,24,2554
Croydon,E09000008,05/10/2020,42,2596
Croydon,E09000008,06/10/2020,34,2630
Croydon,E09000008,07/10/2020,30,2660
Croydon,E09000008,08/10/2020,39,2699
Croydon,E09000008,09/10/2020,47,2746
Croydon,E09000008,10/10/2020,26,2772
Croydon,E09000008,11/10/2020,30,2802
Croydon,E09000008,12/10/2020,49,2851
Croydon,E09000008,13/10/2020,31,2882
Croydon,E09000008,14/10/2020,45,2927
Croydon,E09000008,15/10/2020,49,2976
Croydon,E09000008,16/10/2020,51,3027
Croydon,E09000008,17/10/2020,30,3057
Croydon,E09000008,18/10/2020,37,3094
Croydon,E09000008,19/10/2020,59,3153
Croydon,E09000008,20/10/2020,64,3217
Croydon,E09000008,21/10/2020,87,3304
Croydon,E09000008,22/10/2020,71,3375
Croydon,E09000008,23/10/2020,70,3445
Croydon,E09000008,24/10/2020,40,3485
Croydon,E09000008,25/10/2020,43,3528
Croydon,E09000008,26/10/2020,86,3614
Croydon,E09000008,27/10/2020,76,3690
Croydon,E09000008,28/10/2020,78,3768
Croydon,E09000008,29/10/2020,62,3830
Croydon,E09000008,30/10/2020,65,3895
Croydon,E09000008,31/10/2020,42,3937
Croydon,E09000008,01/11/2020,42,3979
Croydon,E09000008,02/11/2020,102,4081
Croydon,E09000008,03/11/2020,68,4149
Croydon,E09000008,04/11/2020,52,4201
Croydon,E09000008,05/11/2020,65,4266
Croydon,E09000008,06/11/2020,76,4342
Croydon,E09000008,07/11/2020,57,4399
Croydon,E09000008,08/11/2020,51,4450
Croydon,E09000008,09/11/2020,93,4543
Croydon,E09000008,10/11/2020,98,4641
Croydon,E09000008,11/11/2020,109,4750
Croydon,E09000008,12/11/2020,88,4838
Croydon,E09000008,13/11/2020,102,4940
Croydon,E09000008,14/11/2020,76,5016
Croydon,E09000008,15/11/2020,72,5088
Croydon,E09000008,16/11/2020,105,5193
Croydon,E09000008,17/11/2020,98,5291
Croydon,E09000008,18/11/2020,102,5393
Croydon,E09000008,19/11/2020,85,5478
Croydon,E09000008,20/11/2020,92,5570
Croydon,E09000008,21/11/2020,59,5629
Croydon,E09000008,22/11/2020,51,5680
Croydon,E09000008,23/11/2020,82,5762
Croydon,E09000008,24/11/2020,80,5842
Croydon,E09000008,25/11/2020,80,5922
Croydon,E09000008,26/11/2020,67,5989
Croydon,E09000008,27/11/2020,103,6092
Croydon,E09000008,28/11/2020,51,6143
Croydon,E09000008,29/11/2020,56,6199
Croydon,E09000008,30/11/2020,108,6307
Croydon,E09000008,01/12/2020,97,6404
Croydon,E09000008,02/12/2020,104,6508
Croydon,E09000008,03/12/2020,91,6599
Croydon,E09000008,04/12/2020,109,6708
Croydon,E09000008,05/12/2020,104,6812
Croydon,E09000008,06/12/2020,90,6902
Croydon,E09000008,07/12/2020,132,7034
Croydon,E09000008,08/12/2020,137,7171
Croydon,E09000008,09/12/2020,163,7334
Croydon,E09000008,10/12/2020,220,7554
Croydon,E09000008,11/12/2020,214,7768
Croydon,E09000008,12/12/2020,231,7999
Croydon,E09000008,13/12/2020,193,8192
Croydon,E09000008,14/12/2020,340,8532
Croydon,E09000008,15/12/2020,371,8903
Croydon,E09000008,16/12/2020,394,9297
Croydon,E09000008,17/12/2020,415,9712
Croydon,E09000008,18/12/2020,447,10159
Croydon,E09000008,19/12/2020,288,10447
Croydon,E09000008,20/12/2020,375,10822
Croydon,E09000008,21/12/2020,556,11378
Croydon,E09000008,22/12/2020,663,12041
Croydon,E09000008,23/12/2020,532,12573
Croydon,E09000008,24/12/2020,464,13037
Croydon,E09000008,25/12/2020,174,13211
Croydon,E09000008,26/12/2020,477,13688
Croydon,E09000008,27/12/2020,568,14256
Croydon,E09000008,28/12/2020,433,14689
Croydon,E09000008,29/12/2020,864,15553
Croydon,E09000008,30/12/2020,851,16404
Croydon,E09000008,31/12/2020,556,16960
Croydon,E09000008,01/01/2021,333,17293
Croydon,E09000008,02/01/2021,588,17881
Croydon,E09000008,03/01/2021,635,18516
Croydon,E09000008,04/01/2021,829,19345
Croydon,E09000008,05/01/2021,626,19971
Croydon,E09000008,06/01/2021,625,20596
Croydon,E09000008,07/01/2021,577,21173
Croydon,E09000008,08/01/2021,531,21704
Croydon,E09000008,09/01/2021,451,22155
Croydon,E09000008,10/01/2021,370,22525
Croydon,E09000008,11/01/2021,563,23088
Croydon,E09000008,12/01/2021,480,23568
Croydon,E09000008,13/01/2021,470,24038
Croydon,E09000008,14/01/2021,450,24488
Croydon,E09000008,15/01/2021,396,24884
Croydon,E09000008,16/01/2021,298,25182
Croydon,E09000008,17/01/2021,244,25426
Croydon,E09000008,18/01/2021,386,25812
Croydon,E09000008,19/01/2021,336,26148
Croydon,E09000008,20/01/2021,344,26492
Croydon,E09000008,21/01/2021,263,26755
Croydon,E09000008,22/01/2021,268,27023
Croydon,E09000008,23/01/2021,166,27189
Croydon,E09000008,24/01/2021,149,27338
Croydon,E09000008,25/01/2021,211,27549
Croydon,E09000008,26/01/2021,200,27749
Croydon,E09000008,27/01/2021,203,27952
Croydon,E09000008,28/01/2021,169,28121
Croydon,E09000008,29/01/2021,149,28270
Croydon,E09000008,30/01/2021,102,28372
Croydon,E09000008,31/01/2021,107,28479
Croydon,E09000008,01/02/2021,142,28621
Croydon,E09000008,02/02/2021,124,28745
Croydon,E09000008,03/02/2021,121,28866
Croydon,E09000008,04/02/2021,126,28992
Croydon,E09000008,05/02/2021,92,29084
Croydon,E09000008,06/02/2021,55,29139
Croydon,E09000008,07/02/2021,3,29142
Ealing,E09000009,31/01/2020,0,0
Ealing,E09000009,01/02/2020,0,0
Ealing,E09000009,02/02/2020,0,0
Ealing,E09000009,03/02/2020,0,0
Ealing,E09000009,04/02/2020,0,0
Ealing,E09000009,05/02/2020,0,0
Ealing,E09000009,06/02/2020,0,0
Ealing,E09000009,07/02/2020,0,0
Ealing,E09000009,08/02/2020,0,0
Ealing,E09000009,09/02/2020,0,0
Ealing,E09000009,10/02/2020,0,0
Ealing,E09000009,11/02/2020,0,0
Ealing,E09000009,12/02/2020,0,0
Ealing,E09000009,13/02/2020,0,0
Ealing,E09000009,14/02/2020,0,0
Ealing,E09000009,15/02/2020,0,0
Ealing,E09000009,16/02/2020,0,0
Ealing,E09000009,17/02/2020,0,0
Ealing,E09000009,18/02/2020,0,0
Ealing,E09000009,19/02/2020,0,0
Ealing,E09000009,20/02/2020,0,0
Ealing,E09000009,21/02/2020,0,0
Ealing,E09000009,22/02/2020,0,0
Ealing,E09000009,23/02/2020,0,0
Ealing,E09000009,24/02/2020,0,0
Ealing,E09000009,25/02/2020,1,1
Ealing,E09000009,26/02/2020,0,1
Ealing,E09000009,27/02/2020,0,1
Ealing,E09000009,28/02/2020,0,1
Ealing,E09000009,29/02/2020,0,1
Ealing,E09000009,01/03/2020,0,1
Ealing,E09000009,02/03/2020,1,2
Ealing,E09000009,03/03/2020,1,3
Ealing,E09000009,04/03/2020,1,4
Ealing,E09000009,05/03/2020,1,5
Ealing,E09000009,06/03/2020,0,5
Ealing,E09000009,07/03/2020,1,6
Ealing,E09000009,08/03/2020,1,7
Ealing,E09000009,09/03/2020,0,7
Ealing,E09000009,10/03/2020,5,12
Ealing,E09000009,11/03/2020,10,22
Ealing,E09000009,12/03/2020,3,25
Ealing,E09000009,13/03/2020,3,28
